category,name,brand,flavor,flavor_simp,num_flavors,servings,rating,flavorrating,reviews,price,priceperserving,calories,fat_g,carbs_g,protein_g,dietary_fiber_g,cholesterol_mg,sugar_g
WHEY PROTEIN,ISO100 Hydrolyzed Whey Protein Isolate,Dymatize,strawberry,berry,1,76,9.3,7.7,2407,79.99,1.05,110,0.0,1.0,25.0,0.0,10.0,0.0
WHEY PROTEIN,Platinum Hydrowhey,Optimum Nutrition,turbo chocolate,chocolate,2,20,9.4,9.2,1190,39.99,2.0,140,1.0,3.0,30.0,0.0,10.0,0.0
WHEY PROTEIN,Platinum Hydrowhey,Optimum Nutrition,velocity vanilla,vanilla,2,20,9.4,8.5,1190,39.99,2.0,140,1.0,3.0,30.0,0.0,10.0,0.0
WHEY PROTEIN,Platinum Hydrowhey,Optimum Nutrition,turbo chocolate,chocolate,2,40,9.4,9.2,1190,67.99,1.7,140,1.0,3.0,30.0,0.0,10.0,0.0
WHEY PROTEIN,Platinum Hydrowhey,Optimum Nutrition,velocity vanilla,vanilla,2,40,9.4,8.5,1190,67.99,1.7,140,1.0,3.0,30.0,0.0,10.0,0.0
WHEY PROTEIN,Nitro-Tech Ripped Whey Protein,MuscleTech,chocolate fudge brownie,chocolate,3,21,9.6,9.6,711,37.99,1.81,170,4.0,4.0,30.0,0.0,85.0,0.0
WHEY PROTEIN,Nitro-Tech Ripped Whey Protein,MuscleTech,french vanilla swirl,vanilla,3,21,9.6,9.2,711,37.99,1.81,170,4.0,3.0,30.0,0.0,90.0,0.0
WHEY PROTEIN,Nitro-Tech Ripped Whey Protein,MuscleTech,chocolate fudge brownie,chocolate,3,42,9.6,9.6,711,62.99,1.5,170,4.0,4.0,30.0,0.0,85.0,0.0
WHEY PROTEIN,Nitro-Tech Ripped Whey Protein,MuscleTech,french vanilla swirl,vanilla,3,42,9.6,9.2,711,62.99,1.5,170,4.0,3.0,30.0,0.0,90.0,0.0
WHEY PROTEIN,Serious Mass Weight Gainer,Optimum Nutrition,banana,banana,1,8,8.5,7.9,1148,35.99,4.5,1250,3.5,254.0,50.0,0.0,105.0,0.0
WHEY PROTEIN,Serious Mass Weight Gainer,Optimum Nutrition,chocolate,chocolate,1,8,8.5,8.4,1148,35.99,4.5,1250,4.5,252.0,50.0,0.0,110.0,0.0
WHEY PROTEIN,Serious Mass Weight Gainer,Optimum Nutrition,chocolate peanut butter,chocolate,3,8,8.5,8.9,1148,35.99,4.5,1250,4.0,253.0,50.0,0.0,95.0,0.0
WHEY PROTEIN,Serious Mass Weight Gainer,Optimum Nutrition,strawberry,berry,1,8,8.5,6.9,1148,35.99,4.5,1250,3.5,254.0,50.0,0.0,105.0,0.0
WHEY PROTEIN,Serious Mass Weight Gainer,Optimum Nutrition,vanilla,vanilla,1,8,8.5,7.5,1148,35.99,4.5,1250,4.0,253.0,50.0,0.0,110.0,0.0
WHEY PROTEIN,Serious Mass Weight Gainer,Optimum Nutrition,banana,banana,1,16,8.5,7.9,1148,56.99,3.56,1250,3.5,254.0,50.0,0.0,105.0,0.0
WHEY PROTEIN,Serious Mass Weight Gainer,Optimum Nutrition,chocolate,chocolate,1,16,8.5,8.4,1148,56.99,3.56,1250,4.5,252.0,50.0,0.0,110.0,0.0
WHEY PROTEIN,Serious Mass Weight Gainer,Optimum Nutrition,chocolate peanut butter,chocolate,3,16,8.5,8.9,1148,56.99,3.56,1250,4.0,253.0,50.0,0.0,95.0,0.0
WHEY PROTEIN,Serious Mass Weight Gainer,Optimum Nutrition,strawberry,berry,1,16,8.5,6.9,1148,56.99,3.56,1250,3.5,254.0,50.0,0.0,105.0,0.0
WHEY PROTEIN,Serious Mass Weight Gainer,Optimum Nutrition,vanilla,vanilla,1,16,8.5,7.5,1148,56.99,3.56,1250,4.0,253.0,50.0,0.0,110.0,0.0
WHEY PROTEIN,RE-KAGED Post-Workout,Kaged Muscle,orange kream,other,2,20,9.3,8.8,382,39.99,2.0,150,2.0,5.0,0.0,0.0,15.0,0.0
WHEY PROTEIN,RE-KAGED Post-Workout,Kaged Muscle,strawberry lemonade,berry,2,20,9.3,8.8,382,39.99,2.0,160,2.0,6.0,0.0,0.0,15.0,0.0
WHEY PROTEIN,Nitro-Tech 100% Whey Gold,MuscleTech,double rich chocolate,chocolate,3,31,8.8,8.6,1965,32.99,1.06,120,2.0,2.0,24.0,0.0,65.0,0.0
WHEY PROTEIN,Nitro-Tech 100% Whey Gold,MuscleTech,french vanilla creme,vanilla,3,31,8.8,7.9,1965,32.99,1.06,120,2.0,2.0,24.0,0.0,65.0,0.0
WHEY PROTEIN,Nitro-Tech 100% Whey Gold,MuscleTech,strawberry,berry,1,31,8.8,8.2,1965,32.99,1.06,120,2.0,2.0,24.0,0.0,65.0,0.0
WHEY PROTEIN,Nitro-Tech 100% Whey Gold,MuscleTech,cookies and cream,other,3,30,8.8,7.7,1965,32.99,1.1,120,2.0,2.0,24.0,0.0,65.0,0.0
WHEY PROTEIN,Nitro-Tech 100% Whey Gold,MuscleTech,cookies and cream,other,3,77,8.8,7.7,1965,62.99,0.82,120,2.0,2.0,24.0,0.0,65.0,0.0
WHEY PROTEIN,Nitro-Tech 100% Whey Gold,MuscleTech,double rich chocolate,chocolate,3,76,8.8,8.6,1965,62.99,0.82,120,2.0,2.0,24.0,0.0,65.0,0.0
WHEY PROTEIN,Nitro-Tech 100% Whey Gold,MuscleTech,french vanilla creme,vanilla,3,77,8.8,7.9,1965,62.99,0.82,120,2.0,2.0,24.0,0.0,65.0,0.0
WHEY PROTEIN,Nitro-Tech 100% Whey Gold,MuscleTech,strawberry,berry,1,77,8.8,8.2,1965,62.99,0.82,120,2.0,2.0,24.0,0.0,65.0,0.0
WHEY PROTEIN,Nitro-Tech 100% Whey Gold,MuscleTech,double rich chocolate,chocolate,3,109,8.8,8.6,1965,89.99,0.83,120,2.0,2.0,24.0,0.0,65.0,0.0
WHEY PROTEIN,Protein Crisp Bars,BSN,birthday cake remix,other,3,1,9.5,9.0,274,4.99,4.99,230,6.0,25.0,20.0,0.0,10.0,0.0
WHEY PROTEIN,Protein Crisp Bars,BSN,caramel chocolate crunch,chocolate,3,1,9.5,9.7,274,4.99,4.99,240,7.0,23.0,20.0,3.0,5.0,0.0
WHEY PROTEIN,Protein Crisp Bars,BSN,chocolate crunch,chocolate,2,1,9.5,8.8,274,4.99,4.99,230,7.0,23.0,20.0,0.0,15.0,0.0
WHEY PROTEIN,Protein Crisp Bars,BSN,cookies & cream,other,3,1,9.5,9.0,274,4.99,4.99,230,6.0,24.0,20.0,0.0,10.0,0.0
WHEY PROTEIN,Protein Crisp Bars,BSN,mint mint chocolate chocolate chip,chocolate,5,1,9.5,9.6,274,4.99,4.99,230,6.0,24.0,20.0,0.0,10.0,0.0
WHEY PROTEIN,Protein Crisp Bars,BSN,peanut butter crunch,pb,3,1,9.5,9.1,274,4.99,4.99,230,7.0,22.0,20.0,0.0,15.0,0.0
WHEY PROTEIN,Protein Crisp Bars,BSN,s'mores,other,1,1,9.5,9.2,274,4.99,4.99,230,6.0,23.0,20.0,0.0,15.0,0.0
WHEY PROTEIN,Protein Crisp Bars,BSN,salted toffee pretzel,other,3,1,9.5,9.4,274,4.99,4.99,240,7.0,24.0,20.0,0.0,15.0,0.0
WHEY PROTEIN,Protein Crisp Bars,BSN,strawberry crunch,berry,2,1,9.5,8.8,274,4.99,4.99,230,5.0,25.0,20.0,0.0,10.0,0.0
WHEY PROTEIN,Protein Crisp Bars,BSN,vanilla marshmallow,vanilla,2,1,9.5,9.3,274,4.99,4.99,230,6.0,23.0,20.0,0.0,15.0,0.0
WHEY PROTEIN,Protein Crisp Bars,BSN,caramel chocolate crunch,chocolate,3,12,9.5,9.7,274,24.99,2.08,240,7.0,23.0,20.0,3.0,5.0,0.0
WHEY PROTEIN,Protein Crisp Bars,BSN,chocolate crunch,chocolate,2,12,9.5,8.8,274,24.99,2.08,230,7.0,23.0,20.0,0.0,15.0,0.0
WHEY PROTEIN,Protein Crisp Bars,BSN,mint mint chocolate chocolate chip,chocolate,5,12,9.5,9.6,274,24.99,2.08,230,6.0,24.0,20.0,0.0,10.0,0.0
WHEY PROTEIN,Protein Crisp Bars,BSN,peanut butter crunch,pb,3,12,9.5,9.1,274,24.99,2.08,230,7.0,22.0,20.0,0.0,15.0,0.0
WHEY PROTEIN,Protein Crisp Bars,BSN,s'mores,other,1,12,9.5,9.2,274,24.99,2.08,230,6.0,23.0,20.0,0.0,15.0,0.0
WHEY PROTEIN,Protein Crisp Bars,BSN,salted toffee pretzel,other,3,12,9.5,9.4,274,24.99,2.08,240,7.0,24.0,20.0,0.0,15.0,0.0
WHEY PROTEIN,Protein Crisp Bars,BSN,strawberry crunch,berry,2,12,9.5,8.8,274,24.99,2.08,230,5.0,25.0,20.0,0.0,10.0,0.0
WHEY PROTEIN,Protein Crisp Bars,BSN,vanilla marshmallow,vanilla,2,12,9.5,9.3,274,24.99,2.08,230,6.0,23.0,20.0,0.0,15.0,0.0
WHEY PROTEIN,Protein Crisp Bars,BSN,birthday cake remix,other,3,12,9.5,9.0,274,24.99,2.08,230,6.0,25.0,20.0,0.0,10.0,0.0
WHEY PROTEIN,Combat Crunch Protein Bar,MusclePharm,chocolate cake,chocolate,2,1,8.8,8.7,1347,3.74,3.74,210,7.0,25.0,20.0,0.0,17.0,0.0
WHEY PROTEIN,Combat Crunch Protein Bar,MusclePharm,chocolate chip cookie dough,chocolate,4,1,8.8,8.8,1347,3.74,3.74,210,7.0,28.0,20.0,0.0,39.0,0.0
WHEY PROTEIN,Combat Crunch Protein Bar,MusclePharm,chocolate peanut butter cup,chocolate,4,1,8.8,8.5,1347,3.74,3.74,210,7.0,28.0,20.0,0.0,40.0,0.0
WHEY PROTEIN,Combat Crunch Protein Bar,MusclePharm,cinnamon twist,other,2,1,8.8,8.9,1347,3.74,3.74,210,7.0,25.0,20.0,0.0,17.0,0.0
WHEY PROTEIN,Combat Crunch Protein Bar,MusclePharm,cookies 'n' cream,other,3,1,8.8,8.2,1347,3.74,3.74,210,7.0,25.0,20.0,0.0,17.0,0.0
WHEY PROTEIN,Combat Crunch Protein Bar,MusclePharm,white chocolate raspberry,berry,3,1,8.8,8.6,1347,3.74,3.74,210,7.0,25.0,20.0,0.0,17.0,0.0
WHEY PROTEIN,Combat Crunch Protein Bar,MusclePharm,chocolate cake,chocolate,2,12,8.8,8.7,1347,20.24,1.69,210,7.0,25.0,20.0,0.0,17.0,0.0
WHEY PROTEIN,Combat Crunch Protein Bar,MusclePharm,chocolate chip cookie dough,chocolate,4,12,8.8,8.8,1347,20.24,1.69,210,7.0,28.0,20.0,0.0,39.0,0.0
WHEY PROTEIN,Combat Crunch Protein Bar,MusclePharm,chocolate peanut butter cup,chocolate,4,12,8.8,8.5,1347,20.24,1.69,210,7.0,28.0,20.0,0.0,40.0,0.0
WHEY PROTEIN,Combat Crunch Protein Bar,MusclePharm,cinnamon twist,other,2,12,8.8,8.9,1347,20.24,1.69,210,7.0,25.0,20.0,0.0,17.0,0.0
WHEY PROTEIN,Combat Crunch Protein Bar,MusclePharm,cookies 'n' cream,other,3,12,8.8,8.2,1347,20.24,1.69,210,7.0,25.0,20.0,0.0,17.0,0.0
WHEY PROTEIN,Combat Crunch Protein Bar,MusclePharm,white chocolate raspberry,berry,3,12,8.8,8.6,1347,20.24,1.69,210,7.0,25.0,20.0,0.0,17.0,0.0
WHEY PROTEIN ISOLATE,MICROPURE Whey Protein Isolate,Kaged Muscle,chocolate,chocolate,1,3,9.3,8.9,200,44.99,1.07,120,1.0,3.0,25.0,0.0,15.0,0.0
WHEY PROTEIN ISOLATE,MICROPURE Whey Protein Isolate,Kaged Muscle,coffee latte,other,2,3,9.3,8.5,200,44.99,1.07,130,1.0,6.0,25.0,0.0,15.0,0.0
WHEY PROTEIN ISOLATE,MICROPURE Whey Protein Isolate,Kaged Muscle,vanilla,vanilla,1,3,9.3,9.2,200,44.99,1.07,120,0.5,2.0,25.0,0.0,15.0,0.0
WHEY PROTEIN ISOLATE,Isopure Zero Carb WPI,Isopure,banana cream,banana,2,7,8.6,8.5,631,14.99,2.14,210,1.0,0.0,50.0,0.0,10.0,0.0
WHEY PROTEIN ISOLATE,Isopure Zero Carb WPI,Isopure,cookies & cream,other,3,7,8.6,7.8,631,14.99,2.14,210,1.0,0.0,50.0,0.0,5.0,0.0
WHEY PROTEIN ISOLATE,Isopure Zero Carb WPI,Isopure,creamy vanilla,vanilla,2,7,8.6,7.8,631,14.99,2.14,0,0.0,0.0,0.0,0.0,0.0,0.0
WHEY PROTEIN ISOLATE,Isopure Zero Carb WPI,Isopure,strawberries & cream,other,3,7,8.6,7.6,631,14.99,2.14,210,1.0,0.0,50.0,0.0,5.0,0.0
WHEY PROTEIN ISOLATE,Isopure Zero Carb WPI,Isopure,alpine punch,other,2,22,8.6,6.5,631,37.49,1.7,0,0.0,0.0,0.0,0.0,0.0,0.0
WHEY PROTEIN ISOLATE,Isopure Zero Carb WPI,Isopure,banana cream,banana,2,22,8.6,8.5,631,37.49,1.7,0,0.0,0.0,0.0,0.0,0.0,0.0
WHEY PROTEIN ISOLATE,Isopure Zero Carb WPI,Isopure,cookies & cream,other,3,22,8.6,7.8,631,37.49,1.7,210,1.0,0.0,50.0,0.0,5.0,0.0
WHEY PROTEIN ISOLATE,Isopure Zero Carb WPI,Isopure,creamy vanilla,vanilla,2,22,8.6,7.8,631,37.49,1.7,210,1.0,0.0,50.0,0.0,5.0,0.0
WHEY PROTEIN ISOLATE,Isopure Zero Carb WPI,Isopure,low carb dutch chocolate,chocolate,4,21,8.6,8.8,631,37.49,1.7,0,0.0,0.0,0.0,0.0,0.0,0.0
WHEY PROTEIN ISOLATE,Isopure Zero Carb WPI,Isopure,low carb toasted coconut,other,4,22,8.6,7.7,631,37.49,1.7,210,1.0,1.0,50.0,0.0,5.0,0.0
WHEY PROTEIN ISOLATE,Isopure Zero Carb WPI,Isopure,mango peach,other,2,22,8.6,7.9,631,37.49,1.7,0,0.0,0.0,0.0,0.0,0.0,0.0
WHEY PROTEIN ISOLATE,Isopure Zero Carb WPI,Isopure,mint chocolate chip,chocolate,3,22,8.6,4.7,631,37.49,1.7,0,0.0,0.0,0.0,0.0,0.0,0.0
WHEY PROTEIN ISOLATE,Isopure Zero Carb WPI,Isopure,pineapple orange banana,banana,3,22,8.6,7.1,631,37.49,1.7,0,0.0,0.0,0.0,0.0,0.0,0.0
WHEY PROTEIN ISOLATE,Isopure Zero Carb WPI,Isopure,strawberries & cream,other,3,22,8.6,7.6,631,37.49,1.7,210,1.0,0.0,50.0,0.0,5.0,0.0
WHEY PROTEIN ISOLATE,Isopure Zero Carb WPI,Isopure,vanilla salted caramel,vanilla,3,42,8.6,5.5,631,37.49,1.7,100,0.0,0.0,25.0,0.0,10.0,0.0
WHEY PROTEIN ISOLATE,Isopure Zero Carb WPI,Isopure,cookies & cream,other,3,55,8.6,7.8,631,83.99,1.53,210,1.0,0.0,50.0,0.0,5.0,0.0
WHEY PROTEIN ISOLATE,Isopure Zero Carb WPI,Isopure,creamy vanilla,vanilla,2,55,8.6,7.8,631,83.99,1.53,210,1.0,0.0,50.0,0.0,5.0,0.0
WHEY PROTEIN ISOLATE,Isopure Zero Carb WPI,Isopure,low carb dutch chocolate,chocolate,4,52,8.6,8.8,631,83.99,1.53,220,1.0,3.0,50.0,0.0,5.0,0.0
WHEY PROTEIN ISOLATE,Isopure Zero Carb WPI,Isopure,strawberries & cream,other,3,55,8.6,7.6,631,83.99,1.53,210,1.0,0.0,50.0,0.0,5.0,0.0
WHEY PROTEIN ISOLATE,Signature 100% Whey Isolate,Bodybuilding.com Signature,chocolate,chocolate,1,23,9.1,9.2,25,20.99,0.91,0,0.0,0.0,0.0,0.0,0.0,0.0
WHEY PROTEIN ISOLATE,Signature 100% Whey Isolate,Bodybuilding.com Signature,vanilla,vanilla,1,24,9.1,9.3,25,20.99,0.91,0,0.0,0.0,0.0,0.0,0.0,0.0
WHEY PROTEIN ISOLATE,Signature 100% Whey Isolate,Bodybuilding.com Signature,chocolate,chocolate,1,71,9.1,9.2,25,52.49,0.74,120,1.0,3.0,25.0,0.0,15.0,0.0
WHEY PROTEIN ISOLATE,Signature 100% Whey Isolate,Bodybuilding.com Signature,vanilla,vanilla,1,76,9.1,9.3,25,52.49,0.74,0,0.0,0.0,0.0,0.0,0.0,0.0
WHEY PROTEIN ISOLATE,Pro Whey Protein Isolate,Xtend,chocolate lava cake,chocolate,3,23,8.2,8.1,78,27.99,1.22,120,1.0,4.0,25.0,0.0,0.0,0.0
WHEY PROTEIN ISOLATE,Pro Whey Protein Isolate,Xtend,cookie butter,other,2,23,8.2,8.2,78,27.99,1.22,120,1.0,4.0,25.0,0.0,0.0,0.0
WHEY PROTEIN ISOLATE,Pro Whey Protein Isolate,Xtend,salted caramel shake,other,3,25,8.2,4.4,78,27.99,1.22,110,0.0,2.0,25.0,0.0,0.0,0.0
WHEY PROTEIN ISOLATE,Pro Whey Protein Isolate,Xtend,vanilla ice cream,vanilla,3,25,8.2,8.5,78,27.99,1.22,110,0.0,2.0,25.0,0.0,0.0,0.0
WHEY PROTEIN ISOLATE,Pro Whey Protein Isolate,Xtend,chocolate lava cake,chocolate,3,64,8.2,8.1,78,49.99,0.78,120,1.0,4.0,25.0,0.0,0.0,0.0
WHEY PROTEIN ISOLATE,Pro Whey Protein Isolate,Xtend,cookie butter,other,2,65,8.2,8.2,78,49.99,0.78,120,1.0,4.0,25.0,0.0,0.0,0.0
WHEY PROTEIN ISOLATE,Pro Whey Protein Isolate,Xtend,salted caramel shake,other,3,69,8.2,4.4,78,49.99,0.78,110,0.0,2.0,25.0,0.0,0.0,0.0
WHEY PROTEIN ISOLATE,Pro Whey Protein Isolate,Xtend,vanilla ice cream,vanilla,3,70,8.2,8.5,78,49.99,0.78,110,0.0,2.0,25.0,0.0,0.0,0.0
WHEY PROTEIN ISOLATE,UMP - Ultimate Muscle Protein,Beverly International,chocolate,chocolate,1,30,9.5,9.5,215,37.49,1.25,0,0.0,0.0,0.0,0.0,0.0,0.0
WHEY PROTEIN ISOLATE,UMP - Ultimate Muscle Protein,Beverly International,cookies & cream,other,3,29,9.5,9.8,215,37.49,1.25,0,0.0,0.0,0.0,0.0,0.0,0.0
WHEY PROTEIN ISOLATE,UMP - Ultimate Muscle Protein,Beverly International,graham cracker,other,2,29,9.5,8.5,215,37.49,1.25,130,3.0,5.0,20.0,0.0,15.0,0.0
WHEY PROTEIN ISOLATE,UMP - Ultimate Muscle Protein,Beverly International,rocky road,other,2,29,9.5,9.4,215,37.49,1.25,0,0.0,0.0,0.0,0.0,0.0,0.0
WHEY PROTEIN ISOLATE,UMP - Ultimate Muscle Protein,Beverly International,strawberry,berry,1,28,9.5,9.2,215,37.49,1.25,130,3.5,4.0,20.0,0.0,15.0,0.0
WHEY PROTEIN ISOLATE,UMP - Ultimate Muscle Protein,Beverly International,vanilla,vanilla,1,30,9.5,9.5,215,37.49,1.25,0,0.0,0.0,0.0,0.0,0.0,0.0
WHEY PROTEIN ISOLATE,Gold Standard 100% Isolate,Optimum Nutrition,birthday cake,other,2,24,7.2,5.5,22,32.99,1.37,100,0.0,1.0,25.0,0.0,5.0,0.0
WHEY PROTEIN ISOLATE,Gold Standard 100% Isolate,Optimum Nutrition,chocolate bliss,chocolate,2,24,7.2,8.8,22,32.99,1.37,110,0.5,1.0,25.0,0.0,5.0,0.0
WHEY PROTEIN ISOLATE,Gold Standard 100% Isolate,Optimum Nutrition,rich vanilla,vanilla,2,24,7.2,8.2,22,32.99,1.37,100,0.0,1.0,25.0,0.0,5.0,0.0
WHEY PROTEIN ISOLATE,Gold Standard 100% Isolate,Optimum Nutrition,birthday cake,other,2,44,7.2,5.5,22,52.99,1.2,100,0.0,1.0,25.0,0.0,5.0,0.0
WHEY PROTEIN ISOLATE,Gold Standard 100% Isolate,Optimum Nutrition,chocolate bliss,chocolate,2,44,7.2,8.8,22,52.99,1.2,110,0.5,1.0,25.0,0.0,5.0,0.0
WHEY PROTEIN ISOLATE,Gold Standard 100% Isolate,Optimum Nutrition,rich vanilla,vanilla,2,44,7.2,8.2,22,52.99,1.2,100,0.0,1.0,25.0,0.0,5.0,0.0
WHEY PROTEIN ISOLATE,Gold Standard 100% Isolate,Optimum Nutrition,strawberry cream,berry,2,44,7.2,6.8,22,52.99,1.2,100,0.0,1.0,25.0,0.0,5.0,0.0
WHEY PROTEIN ISOLATE,Gold Standard 100% Isolate,Optimum Nutrition,birthday cake,other,2,12,7.2,5.5,22,19.99,1.67,100,0.0,1.0,25.0,0.0,5.0,0.0
WHEY PROTEIN ISOLATE,Gold Standard 100% Isolate,Optimum Nutrition,chocolate bliss,chocolate,2,12,7.2,8.8,22,19.99,1.67,110,0.5,1.0,25.0,0.0,5.0,0.0
WHEY PROTEIN ISOLATE,Gold Standard 100% Isolate,Optimum Nutrition,rich vanilla,vanilla,2,12,7.2,8.2,22,19.99,1.67,100,0.0,1.0,25.0,0.0,5.0,0.0
WHEY PROTEIN ISOLATE,Gold Standard 100% Isolate,Optimum Nutrition,strawberry cream,berry,2,12,7.2,6.8,22,19.99,1.67,100,0.0,1.0,25.0,0.0,5.0,0.0
WHEY PROTEIN ISOLATE,Syntha-6 Protein Isolate,BSN,chocolate milkshake,chocolate,2,24,8.9,8.9,927,38.62,1.61,0,0.0,0.0,0.0,0.0,0.0,0.0
WHEY PROTEIN ISOLATE,Syntha-6 Protein Isolate,BSN,strawberry milkshake,berry,2,24,8.9,8.9,927,38.62,1.61,0,0.0,0.0,0.0,0.0,0.0,0.0
WHEY PROTEIN ISOLATE,Syntha-6 Protein Isolate,BSN,vanilla ice cream,vanilla,3,24,8.9,8.5,927,38.62,1.61,0,0.0,0.0,0.0,0.0,0.0,0.0
WHEY PROTEIN ISOLATE,Syntha-6 Protein Isolate,BSN,chocolate milkshake,chocolate,2,48,8.9,8.9,927,53.8,1.12,0,0.0,0.0,0.0,0.0,0.0,0.0
WHEY PROTEIN ISOLATE,Syntha-6 Protein Isolate,BSN,strawberry milkshake,berry,2,48,8.9,8.9,927,53.8,1.12,0,0.0,0.0,0.0,0.0,0.0,0.0
WHEY PROTEIN ISOLATE,Syntha-6 Protein Isolate,BSN,vanilla ice cream,vanilla,3,48,8.9,8.5,927,53.8,1.12,0,0.0,0.0,0.0,0.0,0.0,0.0
WHEY PROTEIN ISOLATE,Quest Bars,Quest Nutrition,blueberry muffin,berry,2,1,9.3,8.8,1216,4.99,4.99,190,7.0,22.0,21.0,0.0,5.0,0.0
WHEY PROTEIN ISOLATE,Quest Bars,Quest Nutrition,chocolate chip cookie dough,chocolate,4,1,9.3,9.2,1216,4.99,4.99,200,9.0,21.0,21.0,0.0,5.0,0.0
WHEY PROTEIN ISOLATE,Quest Bars,Quest Nutrition,cookies and cream,other,3,1,9.3,9.0,1216,4.99,4.99,200,8.0,21.0,21.0,0.0,5.0,0.0
WHEY PROTEIN ISOLATE,Quest Bars,Quest Nutrition,birthday cake,other,2,12,9.3,8.2,1216,29.99,2.5,180,6.0,24.0,21.0,0.0,5.0,0.0
WHEY PROTEIN ISOLATE,Quest Bars,Quest Nutrition,blueberry muffin,berry,2,12,9.3,8.8,1216,29.99,2.5,190,7.0,22.0,21.0,0.0,5.0,0.0
WHEY PROTEIN ISOLATE,Quest Bars,Quest Nutrition,chocolate brownie,chocolate,2,12,9.3,8.1,1216,29.99,2.5,180,6.0,23.0,20.0,0.0,5.0,0.0
WHEY PROTEIN ISOLATE,Quest Bars,Quest Nutrition,chocolate chip cookie dough,chocolate,4,12,9.3,9.2,1216,29.99,2.5,200,9.0,21.0,21.0,0.0,5.0,0.0
WHEY PROTEIN ISOLATE,Quest Bars,Quest Nutrition,maple waffle,other,2,12,9.3,10.0,1216,29.99,2.5,190,6.0,24.0,20.0,0.0,5.0,0.0
WHEY PROTEIN ISOLATE,Quest Bars,Quest Nutrition,mint chocolate chunk,chocolate,3,12,9.3,7.2,1216,29.99,2.5,200,8.0,22.0,20.0,0.0,5.0,0.0
WHEY PROTEIN ISOLATE,Quest Bars,Quest Nutrition,mocha chocolate chip,chocolate,3,12,9.3,7.3,1216,29.99,2.5,180,6.0,24.0,20.0,0.0,5.0,0.0
WHEY PROTEIN ISOLATE,Quest Bars,Quest Nutrition,oatmeal chocolate chip,chocolate,3,12,9.3,8.0,1216,29.99,2.5,190,7.0,23.0,20.0,0.0,5.0,0.0
WHEY PROTEIN ISOLATE,Quest Bars,Quest Nutrition,rocky road,other,2,12,9.3,7.7,1216,29.99,2.5,210,9.0,21.0,20.0,0.0,5.0,0.0
WHEY PROTEIN ISOLATE,Quest Bars,Quest Nutrition,s'mores,other,1,12,9.3,8.5,1216,29.99,2.5,190,7.0,22.0,21.0,0.0,5.0,0.0
WHEY PROTEIN ISOLATE,Quest Bars,Quest Nutrition,white chocolate raspberry,berry,3,12,9.3,8.9,1216,29.99,2.5,200,8.0,22.0,20.0,0.0,5.0,0.0
WHEY PROTEIN ISOLATE,Quest Bars,Quest Nutrition,chocolate peanut butter,chocolate,3,12,9.3,7.7,1216,28.34,2.36,210,10.0,22.0,20.0,0.0,5.0,0.0
WHEY PROTEIN ISOLATE,Quest Bars,Quest Nutrition,cinnamon roll,other,2,12,9.3,8.2,1216,28.34,2.36,180,6.0,24.0,20.0,0.0,5.0,0.0
WHEY PROTEIN ISOLATE,Quest Bars,Quest Nutrition,double chocolate chunk,chocolate,3,12,9.3,8.3,1216,28.34,2.36,180,7.0,24.0,20.0,0.0,5.0,0.0
WHEY PROTEIN ISOLATE,Quest Bars,Quest Nutrition,strawberry cheesecake,berry,2,12,9.3,7.7,1216,28.34,2.36,180,5.0,25.0,20.0,0.0,5.0,0.0
WHEY PROTEIN ISOLATE,Isopure Infusions WPI,Isopure,citrus lemonade,lemon_lime,2,16,8.6,7.8,16,21.74,1.36,90,0.0,2.0,20.0,0.0,10.0,0.0
WHEY PROTEIN ISOLATE,Isopure Infusions WPI,Isopure,mango lime,lemon_lime,2,16,8.6,9.0,16,21.74,1.36,90,0.0,2.0,20.0,0.0,10.0,0.0
WHEY PROTEIN ISOLATE,Isopure Infusions WPI,Isopure,mixed berry,berry,2,16,8.6,8.7,16,21.74,1.36,90,0.0,2.0,20.0,0.0,10.0,0.0
WHEY PROTEIN ISOLATE,Isopure Infusions WPI,Isopure,pineapple orange banana,banana,3,16,8.6,9.5,16,21.74,1.36,0,0.0,2.0,20.0,0.0,10.0,0.0
WHEY PROTEIN ISOLATE,Isopure Infusions WPI,Isopure,tropical punch,other,2,16,8.6,7.0,16,21.74,1.36,90,0.0,2.0,20.0,0.0,10.0,0.0
WHEY PROTEIN ISOLATE,Signature Mass Gainer,Bodybuilding.com Signature,vanilla,vanilla,1,5,8.9,9.5,18,27.74,2.52,0,0.0,133.0,0.0,0.0,0.0,0.0
WHEY PROTEIN ISOLATE,100% Whey Protein Isolate,Evlution Nutrition,chocolate peanut butter,chocolate,3,23,9.5,9.7,269,32.99,1.43,0,0.0,0.0,0.0,0.0,0.0,0.0
WHEY PROTEIN ISOLATE,100% Whey Protein Isolate,Evlution Nutrition,double rich chocolate,chocolate,3,23,9.5,9.7,269,32.99,1.43,0,0.0,0.0,0.0,0.0,0.0,0.0
WHEY PROTEIN ISOLATE,100% Whey Protein Isolate,Evlution Nutrition,vanilla ice cream,vanilla,3,25,9.5,9.2,269,32.99,1.43,0,0.0,0.0,0.0,0.0,0.0,0.0
WHEY PROTEIN ISOLATE,100% Whey Protein Isolate,Evlution Nutrition,cookies & cream,other,3,71,9.5,9.4,269,74.99,1.06,120,1.0,2.0,25.0,0.0,5.0,0.0
